,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
817141,6641620,HP711983,12/01/2008 09:15:00 PM,070XX S MERRILL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,331,3.0,5.0,43.0,05,,,2008,08/17/2015 03:03:40 PM,,,
817142,6641621,HP713855,12/03/2008 01:05:00 AM,060XX W 63RD ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,812,8.0,23.0,64.0,08A,,,2008,08/17/2015 03:03:40 PM,,,
817143,6641623,HP702157,11/25/2008 07:20:00 PM,018XX W 51ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,932,9.0,16.0,61.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817144,6641626,HP711872,12/01/2008 08:05:00 PM,060XX S CHAMPLAIN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,False,313,3.0,20.0,42.0,04A,,,2008,08/17/2015 03:03:40 PM,,,
817145,6641629,HP713885,12/03/2008 01:22:00 AM,037XX W 63RD ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,823,8.0,13.0,65.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817146,6641630,HP684820,11/15/2008 06:00:00 AM,037XX W ROOSEVELT RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1011,10.0,24.0,29.0,07,,,2008,08/17/2015 03:03:40 PM,,,
817147,6641632,HP712899,12/02/2008 11:40:00 AM,011XX N WESTERN AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,1312,12.0,1.0,24.0,08A,,,2008,08/17/2015 03:03:40 PM,,,
817148,6641633,HP703272,11/26/2008 01:00:00 PM,065XX N CLARK ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,2432,24.0,40.0,1.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817149,6641637,HP713186,11/26/2008 03:00:00 AM,015XX W DIVISION ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1323,12.0,1.0,24.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817150,6641641,HP711942,11/28/2008 06:30:00 PM,027XX W POLK ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,1135,11.0,28.0,27.0,05,,,2008,08/17/2015 03:03:40 PM,,,
817151,6641642,HP713628,12/02/2008 09:15:00 PM,011XX E 87TH ST,0460,BATTERY,SIMPLE,BOWLING ALLEY,True,False,412,4.0,8.0,44.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817152,6641646,HP713969,12/03/2008 02:00:00 AM,030XX W LELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1713,17.0,33.0,14.0,14,,,2008,08/17/2015 03:03:40 PM,,,
817153,6641648,HP712051,12/01/2008 11:00:00 PM,011XX N WESTERN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,1312,12.0,1.0,24.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817154,6641649,HP713598,12/02/2008 08:50:00 PM,025XX S HAMLIN AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1013,10.0,22.0,30.0,03,,,2008,08/17/2015 03:03:40 PM,,,
817155,6641653,HP714050,10/30/2008 12:00:00 PM,003XX W 31ST ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,924,9.0,11.0,34.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817156,6641654,HP712676,12/02/2008 12:10:00 PM,071XX S MAPLEWOOD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,832,8.0,18.0,66.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817157,6641656,HP713412,12/02/2008 06:46:00 PM,052XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,911,9.0,14.0,63.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817158,6641658,HP713577,12/02/2008 08:20:00 PM,049XX S WOLCOTT AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,931,9.0,16.0,61.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817159,6641661,HP712505,12/02/2008 10:30:00 AM,063XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,725,7.0,16.0,67.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817160,6641666,HP708365,11/29/2008 06:30:00 PM,064XX S LOOMIS BLVD,0810,THEFT,OVER $500,STREET,False,False,725,7.0,17.0,67.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817161,6641669,HP712596,12/02/2008 12:30:00 AM,057XX S SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,715,7.0,15.0,67.0,14,,,2008,08/17/2015 03:03:40 PM,,,
817162,6641671,HP712755,12/02/2008 11:30:00 AM,006XX E 64TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,312,3.0,20.0,42.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817163,6641676,HP703376,11/25/2008 12:30:00 PM,076XX S CONSTANCE AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,414,4.0,8.0,43.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817164,6641679,HP713089,12/02/2008 03:43:00 PM,027XX N RIDGEWAY AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,False,False,2524,25.0,35.0,22.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817165,6641700,HP712611,12/02/2008 09:15:00 AM,073XX S RACINE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,True,False,733,7.0,17.0,68.0,04A,,,2008,08/17/2015 03:03:40 PM,,,
817166,6641702,HP713006,12/02/2008 03:10:00 PM,062XX S EBERHART AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,313,3.0,20.0,42.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817167,6641704,HP712642,12/02/2008 02:00:00 AM,073XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,733,7.0,17.0,68.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817168,6641708,HP711146,12/01/2008 02:10:00 PM,021XX E 71ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,331,3.0,5.0,43.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817169,6641710,HP712664,12/02/2008 12:10:00 PM,0000X W 69TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,731,7.0,6.0,69.0,11,,,2008,08/17/2015 03:03:40 PM,,,
817170,6641712,HP701435,11/25/2008 01:00:00 PM,086XX S MAY ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,False,False,613,6.0,21.0,71.0,24,,,2008,08/17/2015 03:03:40 PM,,,
817171,6641714,HP714057,12/02/2008 10:30:00 PM,033XX W PALMER ST,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1413,14.0,26.0,22.0,03,,,2008,08/17/2015 03:03:40 PM,,,
817172,6641717,HP711143,10/11/2008 12:00:00 PM,041XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,214,2.0,3.0,38.0,11,,,2008,08/17/2015 03:03:40 PM,,,
817173,6641718,HP712303,12/02/2008 08:06:50 AM,038XX W 80TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8.0,18.0,70.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817174,6641719,HP711519,12/01/2008 04:45:00 PM,026XX W 35TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,913,9.0,12.0,58.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817175,6641720,HP712618,12/02/2008 11:10:00 AM,042XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1115,11.0,28.0,26.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817176,6641723,HP713819,11/02/2008 11:30:00 PM,052XX S KILDARE AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,815,8.0,23.0,57.0,03,,,2008,08/17/2015 03:03:40 PM,,,
817177,6641725,HP713442,12/02/2008 01:00:00 AM,109XX S AVENUE G,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,432,4.0,10.0,52.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817178,6641727,HP714067,11/30/2008 08:00:00 AM,001XX E WACKER DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,124,1.0,42.0,32.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817179,6641728,HP712398,12/02/2008 08:53:00 AM,032XX W ADAMS ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,1124,11.0,28.0,27.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817180,6641729,HP713552,12/02/2008 07:45:00 PM,017XX N KOSTNER AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,2533,25.0,31.0,23.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817181,6641735,HP713644,12/02/2008 09:10:00 PM,070XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,322,3.0,6.0,69.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817182,6641736,HP713070,12/02/2008 03:01:00 PM,021XX E 87TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,412,4.0,8.0,45.0,15,,,2008,08/17/2015 03:03:40 PM,,,
817183,6641737,HP712198,12/02/2008 03:30:00 AM,015XX W NORTH AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,False,False,1433,14.0,1.0,24.0,04B,,,2008,08/17/2015 03:03:40 PM,,,
817184,6641739,HP712164,12/02/2008 02:10:00 AM,047XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2533,25.0,37.0,25.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817185,6641741,HP691239,11/19/2008 01:10:00 PM,009XX N ST LOUIS AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,1121,11.0,27.0,23.0,03,,,2008,08/17/2015 03:03:40 PM,,,
817186,6641745,HP713715,11/26/2008 03:25:00 PM,030XX N LARAMIE AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2514,25.0,31.0,19.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817187,6641842,HP698738,11/23/2008 09:15:00 PM,031XX W 65TH ST,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,831,8.0,15.0,66.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817188,6641843,HP704432,11/26/2008 03:58:00 AM,005XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,False,624,6.0,6.0,44.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817189,6641844,HP713124,12/02/2008 03:55:34 PM,016XX E 67TH ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,332,3.0,5.0,43.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817190,6641845,HP704732,11/27/2008 08:30:00 AM,086XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,DRUG STORE,True,False,632,6.0,6.0,44.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817191,6641846,HP699887,11/24/2008 03:05:00 PM,062XX S SACRAMENTO AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,True,False,823,8.0,15.0,66.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817192,6641847,HP712842,12/02/2008 11:30:00 AM,055XX S LOWE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,711,7.0,3.0,68.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817193,6641848,HP704884,11/27/2008 11:00:00 AM,094XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,634,6.0,21.0,49.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
817194,6641850,HP700447,11/24/2008 07:09:00 PM,046XX S TROY ST,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,True,False,912,9.0,14.0,58.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817195,6641851,HP704915,11/27/2008 12:00:00 PM,081XX S BISHOP ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,False,614,6.0,21.0,71.0,04B,,,2008,08/17/2015 03:03:40 PM,,,
817196,6641852,HP699895,11/24/2008 03:15:00 PM,055XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,715,7.0,15.0,67.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817197,6641853,HP704987,11/27/2008 11:15:00 AM,091XX S DAUPHIN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,633,6.0,8.0,44.0,08A,,,2008,08/17/2015 03:03:40 PM,,,
817198,6641854,HP700568,11/24/2008 08:25:00 PM,026XX W LITHUANIAN PLAZA CT,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,True,False,831,8.0,18.0,66.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817199,6641855,HP714098,11/02/2008 05:00:00 PM,064XX S LOWE AVE,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,723,7.0,16.0,68.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817200,6641856,HP711255,12/01/2008 03:20:00 PM,006XX E 67TH ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,False,321,3.0,20.0,42.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817201,6641877,HP713169,12/02/2008 03:15:00 PM,051XX N DAMEN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,"SCHOOL, PUBLIC, BUILDING",False,True,2032,20.0,47.0,4.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817202,6641970,HP704941,11/27/2008 12:20:00 PM,066XX S WASHTENAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,831,8.0,15.0,66.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817204,6642501,HP715268,12/03/2008 03:59:00 PM,018XX W MAYPOLE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1333,12.0,27.0,28.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817205,6642502,HP715662,12/04/2008 02:15:00 AM,115XX S ELIZABETH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,True,524,5.0,34.0,53.0,04A,,,2008,08/17/2015 03:03:40 PM,,,
817206,6642503,HP705618,11/28/2008 01:00:00 AM,005XX E 103RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,False,False,511,5.0,9.0,49.0,14,,,2008,08/17/2015 03:03:40 PM,,,
817208,6642913,HP715383,12/03/2008 09:00:00 AM,065XX S WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,831,8.0,15.0,66.0,14,,,2008,08/17/2015 03:03:40 PM,,,
817211,6643856,HP714890,12/03/2008 04:31:26 PM,103XX S TORRENCE AVE,0560,ASSAULT,SIMPLE,OTHER,False,False,434,4.0,10.0,51.0,08A,1195506.0,1837036.0,2008,02/04/2016 06:33:39 AM,41.707726164,-87.55965482,"(41.707726164, -87.55965482)"
817212,6643907,HP653693,10/29/2008 09:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817213,6643908,HP655971,10/30/2008 01:20:00 PM,001XX W 69TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,False,722,7.0,6.0,69.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817214,6643993,HP672635,11/08/2008 10:23:00 AM,009XX N AVERS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1112,11.0,27.0,23.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817215,6644074,HP657385,10/31/2008 08:45:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817216,6644155,HP657450,10/31/2008 09:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817217,6644301,HP663079,11/03/2008 09:40:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817218,6644306,HP633640,10/17/2008 11:28:00 PM,071XX S VINCENNES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,False,False,731,7.0,6.0,69.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817219,6644516,HP717932,12/05/2008 01:00:00 PM,023XX S STATE ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,True,False,134,1.0,3.0,33.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817220,6644517,HP717657,12/05/2008 08:00:00 AM,007XX N HOMAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,1121,11.0,27.0,23.0,03,,,2008,08/17/2015 03:03:40 PM,,,
817221,6644518,HP718014,12/05/2008 02:10:00 PM,027XX W DEVON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2413,24.0,50.0,2.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817222,6644520,HP717889,12/05/2008 10:55:00 AM,069XX S PEORIA ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),OTHER,True,False,733,7.0,17.0,68.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817223,6644522,HP717098,12/04/2008 07:30:00 PM,034XX W 62ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,823,8.0,15.0,66.0,07,,,2008,08/17/2015 03:03:40 PM,,,
817225,6644525,HP717864,12/05/2008 12:08:00 PM,022XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,False,134,1.0,3.0,33.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817226,6644526,HP718897,12/06/2008 12:30:00 AM,056XX W AUGUSTA BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1511,15.0,29.0,25.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817227,6644527,HP718874,12/05/2008 11:22:00 PM,016XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,True,False,1421,14.0,1.0,24.0,08A,,,2008,08/17/2015 03:03:40 PM,,,
817228,6644528,HP718798,12/03/2008 10:00:00 PM,034XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2331,19.0,44.0,6.0,07,,,2008,08/17/2015 03:03:40 PM,,,
817229,6644530,HP719149,12/06/2008 05:35:00 AM,095XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,511,5.0,6.0,49.0,14,,,2008,08/17/2015 03:03:40 PM,,,
817230,6644531,HP719527,12/06/2008 12:00:00 PM,039XX W 103RD ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,2211,22.0,19.0,74.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817233,6646015,HP695826,11/21/2008 11:15:00 PM,049XX W HUBBARD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,False,False,1532,15.0,28.0,25.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817234,6646521,HP718841,12/05/2008 02:00:00 PM,002XX W 110TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,513,5.0,34.0,49.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817235,6646835,HP715705,12/03/2008 07:00:00 PM,047XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA GARAGE / OTHER PROPERTY,False,False,813,8.0,23.0,56.0,14,,,2008,08/17/2015 03:03:40 PM,,,
817236,6647034,HP719248,11/25/2008 12:00:00 AM,023XX E 100TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,431,4.0,7.0,51.0,26,,,2008,08/17/2015 03:03:40 PM,,,
817237,6647048,HP684859,11/14/2008 08:00:00 PM,010XX W CORNELIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1924,19.0,44.0,6.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817238,6647331,HP718937,12/05/2008 09:30:00 PM,033XX N WOLCOTT AVE,0810,THEFT,OVER $500,STREET,False,False,1924,19.0,32.0,5.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817239,6647717,HP719938,12/06/2008 04:40:00 PM,004XX N LARAMIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,1532,15.0,28.0,25.0,15,,,2008,08/17/2015 03:03:40 PM,,,
817241,6647822,HP720435,12/06/2008 06:30:00 PM,014XX W SCHOOL ST,0810,THEFT,OVER $500,STREET,False,False,1924,19.0,44.0,6.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817245,6648443,HP645580,10/24/2008 03:45:00 PM,008XX N HARDING AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,1112,11.0,27.0,23.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817246,6648479,HP704235,11/26/2008 09:55:19 PM,002XX W 104TH PL,2027,NARCOTICS,POSS: CRACK,STREET,False,False,512,5.0,34.0,49.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817247,6648560,HP704191,11/26/2008 09:17:02 PM,107XX S EDBROOKE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,False,False,513,5.0,9.0,49.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817248,6648563,HP713291,12/02/2008 05:08:05 PM,005XX E 132ND ST,2027,NARCOTICS,POSS: CRACK,STREET,False,False,533,5.0,9.0,54.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817249,6648565,HP715601,12/04/2008 12:25:01 AM,109XX S MICHIGAN AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,False,False,513,5.0,9.0,49.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817250,6648566,HP712714,12/02/2008 12:08:17 PM,131XX S CORLISS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",False,False,533,5.0,9.0,54.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817251,6648567,HP718817,12/05/2008 08:35:00 PM,116XX S PRINCETON AVE,2027,NARCOTICS,POSS: CRACK,STREET,False,False,522,5.0,34.0,53.0,18,,,2008,08/17/2015 03:03:40 PM,,,
817252,6648569,HP718547,12/05/2008 07:21:25 PM,122XX S WASHINGTON,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,APARTMENT,False,False,513,5.0,9.0,,18,,,2008,08/17/2015 03:03:40 PM,,,
817253,6648959,HP720663,12/07/2008 02:45:00 AM,038XX W CHICAGO AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1112,11.0,27.0,23.0,08B,1150802.0,1905071.0,2008,02/04/2016 06:33:39 AM,41.89540978,-87.72158998,"(41.89540978, -87.72158998)"
817254,6649032,HP722180,12/07/2008 11:30:00 PM,001XX E HURON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1834,18.0,42.0,8.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817255,6651156,HP723958,12/08/2008 06:00:00 PM,007XX N SACRAMENTO BLVD,0810,THEFT,OVER $500,STREET,False,False,1313,12.0,27.0,23.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817259,6650654,HP723349,12/08/2008 09:15:00 AM,050XX N TROY ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1713,17.0,33.0,14.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817260,6651101,HP722041,12/08/2008 12:10:00 AM,004XX E WACKER RAMP,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,124,1.0,42.0,32.0,04B,,,2008,08/17/2015 03:03:40 PM,,,
817261,6651706,HP719167,12/06/2008 06:05:00 AM,033XX W 16TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1021,10.0,24.0,29.0,08B,1154141.0,1891840.0,2008,02/04/2016 06:33:39 AM,41.859036552,-87.709679673,"(41.859036552, -87.709679673)"
817262,6653533,HP713498,09/26/2008 12:01:00 AM,005XX N BESSIE COLEMAN DR,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),True,False,1651,16.0,41.0,76.0,07,,,2008,08/17/2015 03:03:40 PM,,,
817263,6652221,HP722719,12/08/2008 12:50:00 PM,014XX W 47TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,921,9.0,3.0,61.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817267,6652535,HP724909,11/19/2008 12:01:00 AM,035XX S HALSTED ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,ATM (AUTOMATIC TELLER MACHINE),False,False,922,9.0,11.0,60.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817270,6652717,HP725616,12/09/2008 01:15:00 PM,008XX W IRVING PARK RD,0810,THEFT,OVER $500,STREET,False,False,2322,19.0,46.0,3.0,06,,,2008,08/17/2015 03:03:40 PM,,,
817272,6652781,HP725291,12/09/2008 10:30:00 AM,012XX N LA SALLE DR,0460,BATTERY,SIMPLE,BARBERSHOP,False,False,1821,18.0,42.0,8.0,08B,1174911.0,1908547.0,2008,02/04/2016 06:33:39 AM,41.90444226,-87.63293969,"(41.90444226, -87.63293969)"
817273,6652900,HP724601,12/09/2008 12:00:00 AM,010XX N HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1121,11.0,27.0,23.0,14,,,2008,08/17/2015 03:03:40 PM,,,
